id,umisid,paymentid,feetype,offering
4272,22000995,87864,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 
4273,22001039,87865,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 
4274,22001141,87866,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 
4275,10025681,87887,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4276,20877,87898,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.2 Year 01 Semester 01
4277,22094902,87900,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4278,22092188,87904,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2019.1 Year 01 Semester 02
4279,20439,88505,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4280,22094561,88575,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2019.1 Year 01 Semester 02
4281,22003001,88689,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 01
4282,22097219,88701,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2019.1 Year 01 Semester 02
4283,22098579,88702,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2019.1 Year 01 Semester 02
4284,22091981,88704,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4285,20923,88718,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 
4286,20923,88719,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4287,20924,88722,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 
4288,22000702,88723,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 
4289,10025557,88746,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4290,10010439,88959,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4291,10025559,89256,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4292,10025377,89281,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4293,20953,89388,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 
4294,20953,89389,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4295,20485,89401,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4296,10010205,89403,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4297,20488,89433,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4298,22092101,89436,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2019.1 Year 01 Semester 02
4299,22089183,89485,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4300,20963,89489,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 
4301,10026918,89496,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 02
4302,20393,89756,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4303,20393,89757,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 02
4304,10010776,89922,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 01
4305,10010733,89924,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 01
4306,10010820,89925,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 01
4307,10026916,90135,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 02
4308,10026916,90136,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 01
4309,22092735,90137,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4310,22092248,90140,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4311,22094488,90142,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4312,10021465,90147,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4313,22092219,90148,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4314,10004672,90171,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4315,20984,90173,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4316,22092075,90181,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2019.1 Year 01 Semester 02
4317,20988,90190,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4318,10023073,90196,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4319,22003001,90205,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4320,22000899,90206,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4321,22000402,90207,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4322,10011014,90208,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4323,22003028,90209,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4324,22000948,90211,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4325,10011055,90212,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4326,10011056,90213,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4327,22092399,90219,Degree Fee - Master,NSBM Master of Business Studies 2019.1 Year 01 Semester 02
4328,22002761,90220,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4329,10025733,90221,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4330,10021314,90229,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4331,10024755,90230,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4332,10025309,90235,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4333,10006325,90241,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4334,10006325,90242,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4335,10026787,90269,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4336,10013073,90324,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4337,10013073,90325,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4338,20996,90351,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 
4339,10024755,90361,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4340,10025275,90362,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4341,21003,90425,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 
4342,22000888,90435,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4343,10010124,90446,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4344,10010733,90452,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 02
4345,21007,90510,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4346,21009,90512,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 
4347,10027094,90543,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 01
4348,10027094,90544,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 02
4349,10027094,90545,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 02
4350,22090601,90558,Degree Fee - Master,NSBM Master of Business Administration 2019.1 Year 01 Semester 02
4351,22019981,90559,Degree Fee - Master,NSBM Master of Business Administration 2019.1 Year 01 Semester 02
4352,22094017,90583,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2019.1 Year 01 Semester 02
4353,10010733,90589,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4354,22101641,90591,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2019.1 Year 01 Semester 02
4355,10026916,90592,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 02
4356,10026916,90593,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 02
4357,10005084,90596,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4358,10004877,90599,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4359,10027092,90608,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 01
4360,10027092,90609,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 01
4361,10004672,90610,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4362,22095956,90617,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2019.1 Year 01 Semester 02
4363,22000588,90667,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4364,21037,90747,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4365,21037,90747,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4366,22001048,90760,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4367,21034,90765,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4368,21026,90766,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4369,21027,90767,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4370,22000875,90768,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4371,22000575,90793,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4372,10010439,90795,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4373,10010776,90824,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4374,22000528,90838,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4375,10026916,90850,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4376,20429,90880,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4377,21007,90911,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4378,22098563,90917,Degree Fee - Master,NSBM Master of Business Administration 2019.1 Year 01 Semester 02
4379,10010820,90918,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4380,10027093,90922,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4381,21048,90927,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4382,22002968,90978,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4383,10004008,90979,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4384,22000556,90981,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4385,22000556,90982,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4386,21054,90994,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4387,21060,90999,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4388,21060,91000,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4389,22093256,91006,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2019.1 Year 01 Semester 02
4390,21048,91008,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4391,10011011,91009,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4392,21003,91010,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4393,22000719,91011,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4394,22000719,91012,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 02
4395,21064,91020,Degree Fee - Master,NSBM Master of Business Studies (Alumni NSBM) 2020.1 Year 01 Semester 01
4396,21065,91021,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4397,21027,91023,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4398,22092519,91024,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2019.1 Year 01 Semester 02
4399,10025767,91026,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 02
4400,10027092,91030,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4401,10026917,91031,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4402,21068,91032,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4403,21067,91033,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4404,10025765,91034,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4405,20984,91036,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4406,21009,91041,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4407,21066,91042,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4408,21066,91043,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4409,21055,91065,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4410,22000419,91253,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 02 Semester 02
4411,10025765,91264,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 02 Semester 01
4412,10025765,91381,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 02
4413,10000866,91438,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4414,10023073,91469,Degree Fee - Master,NSBM Master of Business Administration (Alumni NSBM) 2020.1 Year 01 Semester 01
4415,10025272,91471,Degree Fee - Master,NSBM Master of Business Administration 2018.1 Year 01 Semester 01
4416,21026,91518,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4417,10005484,91520,Degree Fee - Master,NSBM Master of Business Administration 2018.2 Year 01 Semester 02
4418,21086,91540,Degree Fee - Master,NSBM Master of Business Administration 2020.1 Year 01 Semester 01
4419,20963,91541,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
4420,21067,91545,Degree Fee - Master,NSBM Master of Business Studies 2020.1 Year 01 Semester 01
